,coolingdegreedays,coolingdegreedaysnormal,date,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
10,0,0,2018-01-11,0,2,0,10,42,,54,12,100,29.87,1011,59,15,10,16,24,39,53,12,29.77,1008,55,13,8,12,203,,15,24,49,9,80,29.67,1005,50,10,2,4,9,14,0,0,507,453,1.40,3.56,0.17,4.32,,1,0,0,3026,3005,19.20,48.77,,,,,0,0.00,0.00,0.00,0.00,0,0
11,0,0,2018-01-12,1,0,0,34,42,,49,9,100,30.35,1028,50,10,10,16,26,42,21,-6,29.96,1014,31,-1,5,8,340,,15,24,0,-18,53,29.69,1005,11,-12,0,0,8,13,0,0,541,495,4.50,11.43,0.40,10.16,,1,0,0,3060,3047,22.30,56.64,,,,,1,0.00,0.00,3.10,7.87,0,0
12,0,0,2018-01-13,0,0,0,53,42,,8,-13,91,30.65,1038,16,-9,10,16,18,29,4,-16,30.50,1033,12,-11,10,16,315,,6,10,1,-17,53,30.31,1026,7,-14,7,11,0,0,0,0,594,537,4.50,11.43,T,T,,0,0,0,3113,3089,22.30,56.64,,,,,1,0.00,0.00,T,T,0,0
13,0,0,2018-01-14,0,0,0,57,42,,8,-13,95,30.70,1040,17,-8,10,16,18,29,3,-16,30.61,1036,8,-13,10,16,175,,7,11,-4,-20,54,30.46,1031,-1,-18,8,13,0,0,0,0,651,579,4.50,11.43,T,T,,0,0,0,3170,3131,22.30,56.64,,,,,0,0.00,0.00,T,T,0,0
14,0,0,2018-01-15,0,0,0,48,42,,16,-9,92,30.44,1031,20,-7,10,16,20,32,13,-11,30.29,1026,17,-8,2,4,122,,9,14,7,-14,67,30.19,1022,13,-11,1,1,0,0,0,0,699,621,6.40,16.26,0.14,3.56,,0,0,0,3218,3173,24.20,61.47,,,,,1,4.00,10.16,1.90,4.83,0,0
15,0,0,2018-01-16,0,0,0,52,42,,16,-9,92,30.51,1033,17,-8,10,16,12,19,10,-12,30.40,1029,13,-11,4,6,247,,6,10,5,-15,76,30.27,1025,8,-13,1,1,0,0,0,0,751,663,7.20,18.29,0.04,1.02,,0,0,0,3270,3215,25.00,63.50,,,,,1,4.00,10.16,0.80,2.03,0,0
16,0,0,2018-01-17,0,0,0,51,42,,16,-9,96,30.51,1033,27,-3,10,16,29,47,9,-13,30.39,1029,14,-10,9,14,236,,13,21,-1,-18,55,30.15,1021,0,-18,6,10,4,6,0,0,802,705,7.20,18.29,T,T,,0,0,0,3321,3257,25.00,63.50,,,,,1,4.00,10.16,T,T,0,0
17,0,0,2018-01-18,0,0,0,42,42,,18,-8,84,30.12,1020,31,-1,10,16,24,39,15,-9,30.05,1017,23,-5,9,15,226,,15,25,11,-12,58,29.97,1015,15,-9,7,11,9,14,0,0,844,747,7.20,18.29,0.00,0.00,,0,0,0,3363,3299,25.00,63.50,,,,,0,3.00,7.62,0.00,0.00,0,0
18,0,0,2018-01-19,0,0,0,34,42,,25,-4,74,29.96,1014,37,3,10,16,25,40,21,-6,29.86,1011,31,-1,10,16,220,,16,26,17,-8,56,29.73,1007,24,-4,10,16,13,21,0,0,878,789,7.20,18.29,0.00,0.00,,0,0,0,3397,3341,25.00,63.50,,,,,0,2.00,5.08,0.00,0.00,0,0
19,0,0,2018-01-20,0,0,0,27,42,,31,-1,89,30.04,1017,44,7,10,16,22,35,28,-2,29.92,1013,38,3,10,16,227,,11,18,25,-4,62,29.75,1007,32,0,7,11,6,10,0,0,905,831,7.20,18.29,0.00,0.00,,0,0,0,3424,3383,25.00,63.50,,,,,0,2.00,5.08,0.00,0.00,0,0
20,0,0,2018-01-21,1,0,0,29,42,,38,3,100,30.08,1019,39,4,6,10,9,14,36,2,30.02,1016,36,2,3,5,128,,4,6,31,-1,89,29.96,1014,32,0,0,0,0,0,0,0,934,873,7.20,18.29,0.01,0.25,,1,0,0,3453,3425,25.00,63.50,,,,,0,0.00,0.00,0.00,0.00,0,0
21,0,0,2018-01-22,1,0,0,21,42,,48,9,100,29.97,1015,51,11,10,16,13,21,42,6,29.71,1006,44,7,3,4,107,,8,12,37,3,89,29.46,998,37,3,0,0,0,0,0,0,955,915,7.20,18.29,0.77,19.56,,1,0,0,3474,3467,25.00,63.50,,,,,0,0.00,0.00,0.00,0.00,1,0
22,0,0,2018-01-23,0,0,0,28,42,,45,7,100,30.07,1018,46,8,10,16,26,42,31,-1,29.65,1004,37,3,8,13,259,,15,24,21,-6,75,29.47,998,27,-3,2,2,7,11,0,0,983,957,7.20,18.29,0.03,0.76,,1,0,0,3502,3509,25.00,63.50,,,,,1,0.00,0.00,T,T,0,0
23,0,0,2018-01-24,0,0,0,40,42,,20,-7,88,30.37,1028,27,-3,10,16,17,27,18,-8,30.24,1024,25,-4,10,16,326,,6,10,15,-9,63,30.10,1019,23,-5,10,16,0,0,0,0,1023,999,7.20,18.29,0.00,0.00,,0,0,0,3542,3551,25.00,63.50,,,,,0,0.00,0.00,0.00,0.00,0,0
24,0,0,2018-01-25,0,0,0,35,42,,25,-4,85,30.45,1031,35,2,10,16,15,24,22,-6,30.39,1029,30,-1,10,16,182,,8,13,18,-8,64,30.33,1027,25,-4,9,14,4,6,0,0,1058,1041,7.20,18.29,0.00,0.00,,0,0,0,3577,3593,25.00,63.50,,,,,0,0.00,0.00,0.00,0.00,0,0
25,0,0,2018-01-26,0,0,0,24,42,,32,0,92,30.34,1027,53,12,10,16,25,40,28,-2,30.22,1023,41,5,9,15,182,,14,23,25,-4,38,30.06,1018,29,-2,7,11,6,10,0,0,1082,1083,7.20,18.29,T,T,,1,0,0,3601,3635,25.00,63.50,,,,,0,0.00,0.00,0.00,0.00,0,0
26,0,0,2018-01-27,0,0,0,24,42,,40,4,72,30.22,1023,51,11,10,16,29,47,31,-1,30.07,1018,41,5,10,16,231,,15,25,23,-5,39,30.00,1016,30,-1,10,16,6,10,0,0,1106,1125,7.20,18.29,0.00,0.00,,0,0,0,3625,3677,25.00,63.50,,,,,0,0.00,0.00,0.00,0.00,0,0
27,0,0,2018-01-28,0,0,0,29,42,,30,-1,85,30.35,1028,43,6,10,16,14,23,26,-3,30.31,1026,36,2,8,14,49,,6,10,23,-5,53,30.23,1024,28,-2,1,1,0,0,0,0,1135,1167,8.00,20.32,0.06,1.52,,0,0,0,3654,3719,25.80,65.53,,,,,1,0.00,0.00,0.80,2.03,0,0
28,0,0,2018-01-29,0,0,0,43,42,,26,-3,96,30.42,1030,28,-2,10,16,16,26,20,-7,30.33,1027,22,-6,3,5,16,,11,17,7,-14,61,30.29,1026,16,-9,1,2,5,8,0,0,1178,1209,12.20,30.99,0.13,3.30,,0,0,0,3697,3761,30.00,76.20,,,,,1,2.00,5.08,4.20,10.67,0,0
29,0,0,2018-01-30,0,0,0,45,42,,16,-9,77,30.49,1032,24,-4,10,16,16,26,11,-12,30.39,1029,20,-7,10,16,224,,6,9,6,-14,57,30.18,1022,15,-9,10,16,0,0,0,0,1223,1251,12.20,30.99,T,T,,0,0,0,3742,3803,30.00,76.20,,,,,0,3.00,7.62,T,T,0,0
30,0,0,2018-01-31,0,0,0,33,41,,29,-2,81,30.15,1021,41,5,10,16,30,48,22,-6,29.83,1010,32,0,10,16,216,,16,26,17,-8,51,29.66,1004,23,-5,10,16,9,14,0,0,1256,1292,12.20,30.99,0.00,0.00,,0,0,0,3775,3840,30.00,76.20,,,,,0,2.00,5.08,0.00,0.00,0,0
31,0,0,2018-02-01,0,0,0,44,41,,29,-2,85,30.31,1026,34,1,10,16,26,42,15,-9,29.95,1014,21,-6,9,15,273,,15,23,-1,-18,53,29.74,1007,8,-13,2,3,8,13,0,0,44,41,T,T,T,T,,0,0,0,3819,3881,30.00,76.20,,,,,1,0.00,0.00,T,T,0,0
32,0,0,2018-02-02,0,0,0,51,41,,6,-14,83,30.48,1032,18,-8,10,16,23,37,4,-16,30.39,1029,14,-10,10,16,270,,13,20,0,-18,53,30.28,1025,9,-13,8,13,8,13,0,0,95,82,T,T,T,T,,0,0,0,3870,3922,30.00,76.20,,,,,1,0.00,0.00,T,T,0,0
33,0,0,2018-02-03,0,0,0,42,41,,23,-5,88,30.33,1027,34,1,10,16,28,45,16,-9,30.05,1017,23,-5,6,9,197,,13,20,3,-16,47,29.82,1010,12,-11,1,1,9,14,0,0,137,123,0.40,1.02,0.03,0.76,,0,0,0,3912,3963,30.40,77.22,,,,,1,0.00,0.00,0.40,1.02,0,0
34,0,0,2018-02-04,1,0,0,46,41,,29,-2,100,30.17,1022,31,-1,10,16,20,32,20,-7,29.84,1010,19,-7,2,4,303,,10,17,3,-16,72,29.74,1007,7,-14,0,0,6,10,0,0,183,164,3.20,8.13,0.23,5.84,,0,0,0,3958,4004,33.20,84.33,,,,,1,1.00,2.54,2.80,7.11,0,0
35,0,0,2018-02-05,0,0,0,51,41,,9,-13,92,30.27,1025,18,-8,10,16,21,34,6,-14,30.20,1023,14,-10,8,13,235,,12,19,3,-16,59,30.14,1021,10,-12,1,2,5,8,0,0,234,205,3.70,9.40,0.05,1.27,,0,0,0,4009,4045,33.70,85.60,,,,,1,5.00,12.70,0.50,1.27,0,0
36,0,0,2018-02-06,0,0,0,49,41,,11,-12,92,30.46,1031,22,-6,10,16,14,23,9,-13,30.35,1028,16,-9,9,14,254,,7,10,7,-14,57,30.16,1021,10,-12,2,4,0,0,0,0,283,246,3.70,9.40,T,T,,0,0,0,4058,4086,33.70,85.60,,,,,1,4.00,10.16,T,T,0,0
37,0,0,2018-02-07,0,0,0,48,41,,15,-9,92,30.41,1030,23,-5,10,16,14,23,12,-11,30.29,1026,17,-8,6,9,322,,5,8,7,-14,67,30.20,1023,10,-12,1,2,0,0,0,0,331,287,4.70,11.94,0.10,2.54,,0,0,0,4106,4127,34.70,88.14,,,,,1,4.00,10.16,1.00,2.54,0,0
38,0,0,2018-02-08,0,0,0,50,41,,14,-10,96,30.42,1030,21,-6,10,16,22,35,12,-11,30.38,1029,15,-9,6,10,230,,10,16,7,-14,67,30.32,1027,9,-13,1,2,0,0,0,0,381,328,5.10,12.95,0.02,0.51,,0,0,0,4156,4168,35.10,89.15,,,,,1,5.00,12.70,0.40,1.02,0,0
39,0,0,2018-02-09,1,0,0,47,40,,18,-8,92,30.41,1030,21,-6,10,16,13,21,15,-9,30.23,1024,18,-8,3,4,84,,7,11,9,-13,67,30.11,1020,15,-9,0,0,0,0,0,0,428,368,10.40,26.42,0.43,10.92,,0,0,0,4203,4208,40.40,102.62,,,,,1,6.00,15.24,5.30,13.46,0,0
40,0,0,2018-02-10,0,0,0,48,40,,16,-9,92,30.25,1024,20,-7,10,16,10,16,14,-10,30.19,1022,17,-8,4,7,8,,4,7,12,-11,73,30.13,1020,14,-10,1,1,0,0,0,0,476,408,11.80,29.97,0.09,2.29,,0,0,0,4251,4248,41.80,106.17,,,,,1,10.00,25.40,1.40,3.56,0,0
41,0,0,2018-02-11,1,0,0,44,40,,21,-6,92,30.27,1025,25,-4,10,16,18,29,17,-8,29.95,1014,21,-6,4,7,345,,9,15,14,-10,74,29.83,1010,17,-8,0,0,5,8,0,0,520,448,14.90,37.85,0.40,10.16,,1,0,0,4295,4288,44.90,114.05,,,,,1,11.00,27.94,3.10,7.87,0,0
42,0,0,2018-02-12,0,0,0,48,40,,14,-10,92,30.82,1044,26,-3,10,16,12,19,10,-12,30.63,1037,17,-8,10,16,295,,5,8,6,-14,50,30.31,1026,8,-13,10,16,0,0,0,0,568,488,14.90,37.85,0.00,0.00,,0,0,0,4343,4328,44.90,114.05,,,,,0,11.00,27.94,0.00,0.00,0,0
43,0,0,2018-02-13,0,0,0,49,40,,15,-9,91,30.82,1044,28,-2,10,16,16,26,11,-12,30.61,1036,16,-9,10,15,153,,7,12,2,-17,55,30.29,1026,4,-16,2,4,0,0,0,0,617,528,14.90,37.85,0.00,0.00,,0,0,0,4392,4368,44.90,114.05,,,,,0,0.00,0.00,0.00,0.00,0,0
44,0,0,2018-02-14,0,0,0,31,39,,38,3,100,30.26,1025,44,7,10,16,18,29,31,-1,30.02,1016,34,1,5,9,210,,12,19,16,-9,58,29.84,1010,23,-5,1,1,8,13,0,0,648,567,14.90,37.85,0.00,0.00,,0,0,0,4423,4407,44.90,114.05,,,,,0,100.00,254.00,0.00,0.00,0,0
45,0,0,2018-02-15,1,0,0,24,39,,42,6,100,29.82,1010,46,8,10,16,20,32,40,4,29.74,1007,41,5,3,5,239,,10,15,30,-1,85,29.65,1004,36,2,0,0,4,6,0,0,672,606,14.90,37.85,0.00,0.00,,0,0,0,4447,4446,44.90,114.05,,,,,0,5.00,12.70,0.00,0.00,0,0
46,0,0,2018-02-16,0,0,0,37,39,,29,-2,85,30.29,1026,36,2,10,16,20,32,21,-6,30.09,1019,28,-2,10,15,301,,9,15,15,-9,47,29.79,1009,19,-7,3,5,4,6,0,0,709,645,14.90,37.85,T,T,,0,0,0,4484,4485,44.90,114.05,,,,,1,2.00,5.08,T,T,0,0
47,0,0,2018-02-17,0,0,0,40,39,,27,-3,92,30.28,1025,34,1,10,16,18,29,22,-6,30.07,1018,25,-4,6,10,236,,8,13,14,-10,56,29.96,1014,16,-9,1,2,0,0,0,0,749,684,15.30,38.86,0.05,1.27,,0,0,0,4524,4524,45.30,115.06,,,,,1,2.00,5.08,0.40,1.02,0,0
48,0,0,2018-02-18,0,0,0,33,39,,29,-2,100,30.33,1027,38,3,10,16,22,35,25,-4,30.21,1023,32,0,9,15,200,,12,19,23,-5,59,30.04,1017,25,-4,7,11,6,10,0,0,782,723,15.30,38.86,0.00,0.00,,0,0,0,4557,4563,45.30,115.06,,,,,0,3.00,7.62,0.00,0.00,0,0
49,0,0,2018-02-19,1,0,0,20,38,,54,12,100,30.03,1017,56,13,10,16,18,29,41,5,29.92,1013,45,7,4,7,156,,9,15,28,-2,75,29.86,1011,33,1,0,1,0,0,0,0,802,761,15.30,38.86,0.38,9.65,,1,0,0,4577,4601,45.30,115.06,,,,,0,1.00,2.54,0.00,0.00,0,0
50,0,0,2018-02-20,0,6,0,10,38,,60,16,100,30.06,1018,61,16,10,16,28,45,57,14,29.94,1014,55,13,6,9,209,,13,20,47,8,93,29.89,1012,48,9,1,2,8,13,0,0,812,799,15.30,38.86,2.29,58.17,,1,0,0,4587,4639,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
51,0,0,2018-02-21,0,0,0,26,38,,44,7,100,30.68,1039,48,9,10,16,15,24,32,0,30.39,1029,39,4,9,14,332,,7,12,26,-3,70,30.06,1018,30,-1,5,8,0,0,0,0,838,837,15.30,38.86,0.43,10.92,,1,0,0,4613,4677,45.30,115.06,,,,,0,0.00,0.00,T,T,0,0
52,0,0,2018-02-22,0,0,0,30,38,,27,-3,92,30.67,1038,41,5,10,16,15,24,26,-3,30.59,1036,35,2,10,16,66,,9,15,24,-4,59,30.47,1032,29,-2,10,16,6,10,0,0,868,875,15.30,38.86,0.00,0.00,,0,0,0,4643,4715,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
53,0,0,2018-02-23,0,0,0,27,37,,43,6,100,30.41,1030,44,7,10,16,23,37,37,3,30.18,1022,38,3,6,9,196,,13,22,27,-3,75,30.08,1019,32,0,1,2,9,14,0,0,895,912,15.30,38.86,0.12,3.05,,1,0,0,4670,4752,45.30,115.06,,,,,1,0.00,0.00,0.00,0.00,0,0
54,0,0,2018-02-24,0,0,0,27,37,,35,2,89,30.29,1026,43,6,10,16,25,40,31,-1,30.10,1019,38,3,10,16,87,,10,17,29,-2,67,29.68,1005,33,1,10,16,0,0,0,0,922,949,15.30,38.86,0.00,0.00,,0,0,0,4697,4789,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
55,0,0,2018-02-25,0,0,0,23,37,,46,8,100,30.07,1018,49,9,10,16,39,63,32,0,29.73,1007,42,6,8,13,221,,21,34,20,-7,40,29.43,996,35,2,1,2,10,16,0,0,945,986,15.30,38.86,0.01,0.25,,1,0,0,4720,4826,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
56,0,0,2018-02-26,0,0,0,26,36,,27,-3,85,30.28,1025,50,10,10,16,21,34,25,-4,30.21,1023,39,4,10,16,237,,10,16,21,-6,34,30.07,1018,27,-3,10,16,6,10,0,0,971,1022,15.30,38.86,0.00,0.00,,0,0,0,4746,4862,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
57,0,0,2018-02-27,0,0,0,16,36,,34,1,64,30.28,1025,60,16,10,16,25,40,30,-1,30.17,1022,49,9,10,16,205,,13,20,26,-3,35,29.99,1015,38,3,10,16,7,11,0,0,987,1058,15.30,38.86,0.00,0.00,,0,0,0,4762,4898,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
58,0,0,2018-02-28,0,0,0,16,36,,44,7,83,29.96,1014,60,16,10,16,18,29,38,3,29.86,1011,49,9,10,16,230,,10,16,32,0,51,29.81,1009,38,3,10,16,0,0,0,0,1003,1094,15.30,38.86,0.00,0.00,,0,0,0,4778,4935,45.30,115.06,,,,,0,0.00,0.00,0.00,0.00,0,0
59,0,0,2018-03-01,1,0,0,30,36,,34,1,96,30.12,1020,38,3,10,16,18,29,32,0,29.90,1012,35,2,5,9,25,,11,17,31,-1,85,29.80,1009,32,0,0,0,5,8,0,0,30,36,1.40,3.56,0.37,9.40,,1,0,0,4808,4971,46.70,118.62,,,,,1,0.00,0.00,1.40,3.56,0,0
60,0,0,2018-03-02,0,0,0,30,35,,27,-3,89,30.49,1032,44,7,10,16,16,26,23,-5,30.34,1027,35,2,10,16,332,,9,14,20,-7,41,30.15,1021,26,-3,10,16,4,6,0,0,60,71,1.40,3.56,0.00,0.00,,0,0,0,4838,5006,46.70,118.62,,,,,0,0.00,0.00,0.00,0.00,0,0
61,0,0,2018-03-03,0,0,0,32,35,,21,-6,88,30.61,1036,42,6,10,16,14,23,16,-9,30.55,1034,33,1,10,16,27,,6,10,9,-13,29,30.49,1032,24,-4,10,16,0,0,0,0,92,106,1.40,3.56,0.00,0.00,,0,0,0,4870,5041,46.70,118.62,,,,,0,0.00,0.00,0.00,0.00,0,0
62,0,0,2018-03-04,0,0,0,32,35,,22,-6,69,30.58,1035,44,7,10,16,15,24,17,-8,30.52,1033,33,1,10,16,61,,8,13,9,-13,39,30.44,1031,21,-6,10,16,0,0,0,0,124,141,1.40,3.56,0.00,0.00,,0,0,0,4902,5076,46.70,118.62,,,,,0,0.00,0.00,0.00,0.00,0,0
63,0,0,2018-03-05,0,0,0,34,34,,22,-6,81,30.43,1030,39,4,10,16,22,35,17,-8,30.25,1024,31,-1,10,16,93,,11,18,11,-12,34,30.01,1016,22,-6,10,16,5,8,0,0,158,175,1.40,3.56,0.00,0.00,,0,0,0,4936,5110,46.70,118.62,,,,,0,,,0.00,0.00,0,0
64,0,0,2018-03-06,0,0,0,31,34,,34,1,100,29.99,1015,38,3,10,16,18,29,29,-2,29.76,1008,34,1,6,10,101,,6,10,21,-6,63,29.67,1005,30,-1,1,1,0,0,0,0,189,209,1.50,3.81,0.05,1.27,,0,0,0,4967,5144,46.80,118.87,,,,,1,0.00,0.00,0.10,0.25,0,0
65,0,0,2018-03-07,1,0,0,36,34,,33,1,100,29.97,1015,33,1,10,16,21,34,26,-3,29.75,1007,29,-2,4,6,293,,14,22,13,-11,60,29.63,1003,24,-4,0,0,0,0,0,0,225,243,3.90,9.91,0.23,5.84,,0,0,0,5003,5178,49.20,124.97,,,,,1,1.00,2.54,2.40,6.10,0,0
66,0,0,2018-03-08,0,0,0,39,33,,24,-4,92,29.96,1014,31,-1,10,16,25,40,21,-6,29.90,1012,26,-3,8,12,279,,14,23,15,-9,62,29.84,1010,21,-6,2,4,8,13,0,0,264,276,3.90,9.91,T,T,,0,0,0,5042,5211,49.20,124.97,,,,,1,T,T,T,T,0,0
67,0,0,2018-03-09,0,0,0,35,33,,23,-5,84,30.05,1017,33,1,10,16,18,29,21,-6,29.97,1015,30,-1,10,16,279,,10,16,19,-7,59,29.91,1013,26,-3,7,11,7,11,0,0,299,309,3.90,9.91,T,T,,0,0,0,5077,5244,49.20,124.97,,,,,1,T,T,T,T,0,0
68,0,0,2018-03-10,0,0,0,39,32,,21,-6,100,30.19,1022,34,1,10,16,14,23,18,-8,30.12,1020,26,-3,10,16,329,,4,6,16,-9,47,30.05,1017,17,-8,10,16,0,0,0,0,338,341,3.90,9.91,0.00,0.00,,0,0,0,5116,5276,49.20,124.97,,,,,0,0.00,0.00,0.00,0.00,0,0
69,0,0,2018-03-11,0,0,0,36,32,,21,-6,92,30.25,1024,38,3,10,16,14,23,19,-7,30.21,1023,29,-2,10,16,4,,4,6,16,-9,52,30.16,1021,19,-7,10,16,0,0,0,0,374,373,3.90,9.91,0.00,0.00,,0,0,0,5152,5308,49.20,124.97,,,,,0,0.00,0.00,0.00,0.00,0,0
70,0,0,2018-03-12,1,0,0,35,32,,30,-1,100,30.16,1021,39,4,10,16,18,29,26,-3,30.03,1017,30,-1,5,9,286,,7,11,19,-7,64,29.97,1015,21,-6,0,1,0,0,0,0,409,405,5.00,12.70,0.05,1.27,,0,0,0,5187,5340,50.30,127.76,,,,,1,T,T,1.10,2.79,0,0
71,0,0,2018-03-13,0,0,0,34,31,,25,-4,92,30.11,1020,36,2,10,16,20,32,21,-6,30.06,1018,31,-1,7,12,320,,11,17,12,-11,49,30.01,1016,25,-4,1,1,7,11,0,0,443,436,5.30,13.46,0.03,0.76,,0,0,0,5221,5371,50.60,128.52,,,,,1,T,T,0.30,0.76,0,0
72,0,0,2018-03-14,0,0,0,34,31,,19,-7,81,30.09,1019,39,4,10,16,24,39,16,-9,29.97,1015,31,-1,10,16,288,,13,20,13,-11,40,29.75,1007,22,-6,8,13,7,11,0,0,477,467,5.30,13.46,T,T,,0,0,0,5255,5402,50.60,128.52,,,,,1,0.00,0.00,T,T,0,0
73,0,0,2018-03-15,0,0,0,35,31,,26,-3,81,30.00,1016,38,3,10,16,24,39,19,-7,29.82,1010,30,-1,10,16,310,,13,21,9,-13,47,29.70,1006,21,-6,10,16,8,13,0,0,512,498,5.30,13.46,T,T,,0,0,0,5290,5433,50.60,128.52,,,,,0,0.00,0.00,T,T,0,0
