,coolingdegreedays,coolingdegreedaysnormal,date,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
11,0,0,2016-01-12,1,0,0,47,42,,19,-7,88,30.09,1019,23,-5,10,16,28,45,11,-12,29.70,1006,18,-8,3,5,258,,18,29,5,-15,61,29.54,1000,13,-11,0,0,8,13,0,0,460,495,5.20,13.21,0.08,2.03,,0,0,0,2365,3047,15.30,38.86,,,,,1,4.00,10.16,1.60,4.06,0,0
12,0,0,2016-01-13,0,0,0,50,42,,12,-11,84,30.12,1020,18,-8,10,16,22,35,8,-13,29.99,1015,15,-9,7,11,227,,13,21,4,-16,64,29.81,1009,12,-11,1,1,7,11,0,0,510,537,5.70,14.48,0.03,0.76,,0,0,0,2415,3089,15.80,40.13,,,,,1,4.00,10.16,0.50,1.27,0,0
13,0,0,2016-01-14,0,0,0,39,42,,25,-4,88,29.82,1010,34,1,10,16,17,27,21,-6,29.76,1008,26,-3,8,13,151,,6,9,13,-11,69,29.66,1004,18,-8,3,5,0,0,0,0,549,579,5.70,14.48,T,T,,0,0,0,2454,3131,15.80,40.13,,,,,0,5.00,12.70,T,T,0,0
14,0,0,2016-01-15,1,0,0,33,42,,38,3,100,29.64,1004,42,6,10,16,21,34,32,0,29.47,998,32,0,5,9,198,,10,16,21,-6,73,29.35,994,22,-6,0,0,5,8,0,0,582,621,5.70,14.48,0.05,1.27,,1,0,0,2487,3173,15.80,40.13,,,,,0,3.00,7.62,0.00,0.00,0,0
15,0,0,2016-01-16,0,0,0,35,42,,30,-1,92,29.86,1011,33,1,10,16,21,34,21,-6,29.72,1006,30,-1,10,15,278,,14,22,15,-9,58,29.45,997,26,-3,6,10,9,14,0,0,617,663,5.70,14.48,T,T,,0,0,0,2522,3215,15.80,40.13,,,,,1,0.00,0.00,T,T,0,0
16,0,0,2016-01-17,0,0,0,47,42,,18,-8,80,30.06,1018,26,-3,10,16,24,39,5,-15,29.92,1013,18,-8,6,10,274,,16,25,-1,-18,58,29.81,1009,9,-13,0,1,12,19,0,0,664,705,5.70,14.48,T,T,,0,0,0,2569,3257,15.80,40.13,,,,,1,T,T,T,T,0,0
17,0,0,2016-01-18,0,0,0,54,42,,9,-13,83,30.26,1025,15,-9,10,16,25,40,5,-15,30.14,1021,11,-12,5,8,278,,13,21,1,-17,64,30.03,1017,7,-14,0,1,8,13,0,0,718,747,5.90,14.99,0.01,0.25,,0,0,0,2623,3299,16.00,40.64,,,,,1,T,T,0.20,0.51,0,0
18,0,0,2016-01-19,0,0,0,52,42,,8,-13,87,30.49,1032,21,-6,10,16,14,23,6,-14,30.40,1029,13,-11,10,15,258,,8,12,2,-17,52,30.21,1023,5,-15,3,5,5,8,0,0,770,789,5.90,14.99,T,T,,0,0,0,2675,3341,16.00,40.64,,,,,1,T,T,T,T,0,0
19,0,0,2016-01-20,0,0,0,48,42,,12,-11,88,30.42,1030,22,-6,10,16,8,13,9,-13,30.30,1026,17,-8,8,13,227,,4,7,7,-14,62,30.22,1023,12,-11,2,3,0,0,0,0,818,831,5.90,14.99,T,T,,0,0,0,2723,3383,16.00,40.64,,,,,1,T,T,T,T,0,0
20,0,0,2016-01-21,0,0,0,46,42,,20,-7,88,30.39,1029,26,-3,10,16,13,21,17,-8,30.33,1027,19,-7,5,8,233,,6,9,9,-13,74,30.28,1025,12,-11,2,2,0,0,0,0,864,873,6.00,15.24,0.01,0.25,,0,0,0,2769,3425,16.10,40.89,,,,,1,T,T,0.10,0.25,0,0
21,0,0,2016-01-22,0,0,0,41,42,,21,-6,92,30.34,1027,29,-2,10,16,15,24,17,-8,30.29,1026,24,-4,8,13,44,,6,10,14,-10,58,30.24,1024,18,-8,4,6,0,0,0,0,905,915,6.00,15.24,T,T,,0,0,0,2810,3467,16.10,40.89,,,,,0,T,T,T,T,0,0
22,0,0,2016-01-23,0,0,0,43,42,,19,-7,84,30.24,1024,26,-3,10,16,15,24,17,-8,30.18,1022,22,-6,8,13,4,,6,10,13,-11,68,30.10,1019,17,-8,2,4,0,0,0,0,948,957,6.10,15.49,T,T,,0,0,0,2853,3509,16.20,41.15,,,,,1,T,T,0.10,0.25,0,0
23,0,0,2016-01-24,0,0,0,41,42,,24,-4,84,30.10,1019,32,0,10,16,21,34,18,-8,30.03,1017,24,-4,9,15,226,,8,13,13,-11,58,29.95,1014,15,-9,6,10,0,0,0,0,989,999,6.10,15.49,0.00,0.00,,0,0,0,2894,3551,16.20,41.15,,,,,0,T,T,0.00,0.00,0,0
24,0,0,2016-01-25,0,0,0,32,42,,37,3,100,30.02,1016,40,4,10,16,18,29,28,-2,29.86,1011,33,1,7,11,173,,11,17,20,-7,54,29.66,1004,26,-3,2,3,5,8,0,0,1021,1041,6.10,15.49,0.02,0.51,,1,0,0,2926,3593,16.20,41.15,,,,,0,T,T,0.00,0.00,0,0
25,0,0,2016-01-26,0,0,0,29,42,,40,4,92,30.09,1019,43,6,10,16,30,48,30,-1,29.88,1012,36,2,6,10,243,,18,29,25,-4,75,29.60,1002,29,-2,1,2,10,16,0,0,1050,1083,7.50,19.05,0.10,2.54,,1,0,0,2955,3635,17.60,44.70,,,,,1,0.00,0.00,1.40,3.56,0,0
26,0,0,2016-01-27,0,0,0,38,42,,26,-3,92,30.22,1023,29,-2,10,16,24,39,22,-6,30.11,1020,27,-3,7,12,237,,13,21,15,-9,63,29.88,1012,24,-4,1,1,6,10,0,0,1088,1125,7.70,19.56,0.01,0.25,,0,0,0,2993,3677,17.80,45.21,,,,,1,2.00,5.08,0.20,0.51,0,0
27,0,0,2016-01-28,0,0,0,35,42,,31,-1,89,29.84,1010,34,1,10,16,23,37,25,-4,29.63,1003,30,-1,7,12,252,,14,23,17,-8,68,29.52,1000,26,-3,2,3,8,13,0,0,1123,1167,7.80,19.81,0.04,1.02,,0,0,0,3028,3719,17.90,45.47,,,,,1,1.00,2.54,0.10,0.25,0,0
28,0,0,2016-01-29,0,0,0,40,42,,19,-7,68,29.99,1015,29,-2,10,16,22,35,13,-11,29.88,1012,25,-4,10,16,300,,11,17,10,-12,50,29.72,1006,20,-7,8,13,0,0,0,0,1163,1209,7.80,19.81,T,T,,0,0,0,3068,3761,17.90,45.47,,,,,1,1.00,2.54,T,T,0,0
29,0,0,2016-01-30,0,0,0,27,42,,34,1,82,29.82,1010,47,8,10,16,22,35,28,-2,29.70,1006,38,3,10,16,208,,11,17,20,-7,60,29.65,1004,29,-2,10,16,4,6,0,0,1190,1251,7.80,19.81,0.00,0.00,,0,0,0,3095,3803,17.90,45.47,,,,,0,0.00,0.00,0.00,0.00,0,0
30,0,0,2016-01-31,0,0,0,21,41,,47,8,100,29.72,1006,49,9,10,16,21,34,41,5,29.58,1002,44,7,7,12,203,,10,16,34,1,76,29.46,998,38,3,1,2,0,0,0,0,1211,1292,7.80,19.81,0.12,3.05,,1,0,0,3116,3840,17.90,45.47,,,,,0,0.00,0.00,0.00,0.00,0,0
31,0,0,2016-02-01,0,0,0,30,41,,34,1,92,30.18,1022,44,7,10,16,17,27,30,-1,29.98,1015,35,2,8,13,265,,6,10,23,-5,58,29.76,1008,25,-4,1,2,0,0,0,0,30,41,0.00,0.00,T,T,,0,0,0,3146,3881,17.90,45.47,,,,,0,0.00,0.00,0.00,0.00,0,0
32,0,0,2016-02-02,1,0,0,34,41,,33,1,96,30.24,1024,39,4,10,16,25,40,26,-3,30.07,1018,31,-1,4,6,71,,9,14,21,-6,64,29.58,1002,23,-5,0,0,0,0,0,0,64,82,T,T,0.43,10.92,,1,0,0,3180,3922,17.90,45.47,,,,,0,0.00,0.00,T,T,0,0
33,0,0,2016-02-03,1,0,0,27,41,,40,4,100,29.94,1014,44,7,10,16,32,52,34,1,29.62,1003,38,3,6,9,242,,14,22,28,-2,70,29.44,997,31,-1,0,0,0,0,0,0,91,123,0.10,0.25,0.07,1.78,,1,0,0,3207,3963,18.00,45.72,,,,,1,0.00,0.00,0.10,0.25,0,0
34,0,0,2016-02-04,0,0,0,39,41,,29,-2,92,30.31,1026,32,0,10,16,17,27,24,-4,30.12,1020,26,-3,6,9,274,,8,13,15,-9,68,29.94,1014,20,-7,1,1,0,0,0,0,130,164,2.30,5.84,0.12,3.05,,1,0,0,3246,4004,20.20,51.31,,,,,1,1.00,2.54,2.20,5.59,0,0
35,0,0,2016-02-05,0,0,0,38,41,,28,-2,85,30.36,1028,35,2,10,16,13,21,22,-6,30.32,1027,27,-3,8,13,246,,7,12,13,-11,59,30.29,1026,18,-8,2,2,4,6,0,0,168,205,2.50,6.35,0.01,0.25,,0,0,0,3284,4045,20.40,51.82,,,,,1,2.00,5.08,0.20,0.51,0,0
36,0,,2016-02-06,0,0,0,37,,,25,-4,85,30.31,1026,37,3,10,16,20,32,20,-7,30.23,1024,28,-2,9,15,222,,8,13,16,-9,41,30.12,1020,19,-7,5,8,5,8,,,,,,,0.00,0.00,,0,,,,,,,,,,,0,,,0.00,0.00,0,0
37,0,0,2016-02-07,0,0,0,25,41,,31,-1,76,30.09,1019,47,8,10,16,23,37,28,-2,29.86,1011,40,4,10,16,204,,11,18,26,-3,49,29.69,1005,32,0,9,14,7,11,0,0,229,287,2.50,6.35,0.00,0.00,,0,0,0,3345,4127,20.40,51.82,,,,,0,0.00,0.00,0.00,0.00,0,0
38,0,0,2016-02-08,0,0,0,30,41,,29,-2,92,29.68,1005,40,4,10,16,14,23,28,-2,29.63,1003,35,2,10,16,255,,7,11,26,-3,59,29.59,1002,29,-2,7,11,0,0,0,0,259,328,2.50,6.35,T,T,,0,0,0,3375,4168,20.40,51.82,,,,,1,0.00,0.00,T,T,0,0
39,0,0,2016-02-09,0,0,0,37,40,,30,-1,92,29.78,1008,33,1,10,16,20,32,24,-4,29.62,1003,28,-2,5,8,300,,13,21,16,-9,68,29.54,1000,22,-6,1,2,8,13,0,0,296,368,3.30,8.38,0.07,1.78,,0,0,0,3412,4208,21.20,53.85,,,,,1,1.00,2.54,0.80,2.03,0,0
40,0,0,2016-02-10,0,0,0,48,40,,16,-9,80,30.10,1019,22,-6,10,16,24,39,9,-13,29.87,1011,17,-8,7,11,299,,14,22,1,-17,49,29.74,1007,11,-12,1,1,7,11,0,0,344,408,3.50,8.89,0.01,0.25,,0,0,0,3460,4248,21.40,54.36,,,,,1,1.00,2.54,0.20,0.51,0,0
41,0,0,2016-02-11,0,0,0,48,40,,9,-13,76,30.28,1025,23,-5,10,16,18,29,5,-15,30.22,1023,17,-8,10,16,289,,9,14,2,-17,47,30.11,1020,10,-12,10,16,5,8,0,0,392,448,3.50,8.89,T,T,,0,0,0,3508,4288,21.40,54.36,,,,,0,1.00,2.54,T,T,0,0
42,0,0,2016-02-12,0,0,0,51,40,,15,-9,84,30.33,1027,22,-6,10,16,25,40,9,-13,30.06,1018,14,-10,4,7,294,,15,23,-8,-22,55,29.97,1015,6,-14,0,1,9,14,0,0,443,488,3.90,9.91,0.02,0.51,,0,0,0,3559,4328,21.80,55.37,,,,,1,1.00,2.54,0.40,1.02,0,0
43,0,0,2016-02-13,0,0,0,56,40,,1,-17,79,30.52,1033,15,-9,10,16,22,35,-2,-19,30.47,1032,9,-13,10,16,294,,10,15,-8,-22,51,30.35,1028,2,-17,10,16,0,0,0,0,499,528,3.90,9.91,T,T,,0,0,0,3615,4368,21.80,55.37,,,,,0,2.00,5.08,T,T,0,0
44,0,0,2016-02-14,0,0,0,56,39,,7,-14,87,30.53,1034,18,-8,10,16,18,29,1,-17,30.40,1029,9,-13,10,16,140,,8,13,-4,-20,53,30.18,1022,0,-18,5,8,0,0,0,0,555,567,3.90,9.91,T,T,,0,0,0,3671,4407,21.80,55.37,,,,,1,2.00,5.08,T,T,0,0
45,0,0,2016-02-15,0,0,0,44,39,,23,-5,92,30.16,1021,26,-3,10,16,15,24,16,-9,29.97,1015,21,-6,6,9,165,,7,11,8,-13,73,29.84,1010,15,-9,2,3,0,0,0,0,599,606,4.10,10.41,0.02,0.51,,0,0,0,3715,4446,22.00,55.88,,,,,1,2.00,5.08,0.20,0.51,0,0
46,0,0,2016-02-16,0,0,0,38,39,,25,-4,92,29.94,1014,29,-2,9,14,12,19,23,-5,29.85,1011,27,-3,4,7,296,,4,6,21,-6,75,29.77,1008,25,-4,1,1,0,0,0,0,637,645,5.30,13.46,0.06,1.52,,0,0,0,3753,4485,23.20,58.93,,,,,1,2.00,5.08,1.20,3.05,0,0
47,0,0,2016-02-17,0,0,0,44,39,,25,-4,92,30.42,1030,30,-1,10,16,16,26,18,-8,30.14,1021,21,-6,8,12,311,,6,9,6,-14,46,29.90,1012,11,-12,1,2,0,0,0,0,681,684,5.30,13.46,T,T,,0,0,0,3797,4524,23.20,58.93,,,,,1,3.00,7.62,T,T,0,0
48,0,0,2016-02-18,0,0,0,46,39,,24,-4,84,30.54,1034,34,1,10,16,22,35,13,-11,30.42,1030,19,-7,10,16,148,,11,17,0,-18,51,30.18,1022,4,-16,10,16,0,0,0,0,727,723,5.30,13.46,T,T,,0,0,0,3843,4563,23.20,58.93,,,,,0,2.00,5.08,0.00,0.00,0,0
49,0,0,2016-02-19,0,0,0,18,38,,43,6,69,30.13,1020,60,16,10,16,47,76,33,1,29.73,1007,47,8,10,16,205,,25,40,24,-4,51,29.44,997,33,1,10,16,15,24,0,0,745,761,5.30,13.46,T,T,,0,0,0,3861,4601,23.20,58.93,,,,,0,0.00,0.00,T,T,0,0
50,0,0,2016-02-20,0,0,0,19,38,,34,1,70,29.98,1015,54,12,10,16,31,50,31,-1,29.81,1009,46,8,10,16,258,,16,25,28,-2,38,29.72,1006,38,3,10,16,5,8,0,0,764,799,5.30,13.46,0.00,0.00,,0,0,0,3880,4639,23.20,58.93,,,,,0,0.00,0.00,0.00,0.00,0,0
51,0,0,2016-02-21,0,0,0,28,38,,31,-1,89,30.17,1022,41,5,10,16,15,24,30,-1,30.08,1019,37,3,10,16,12,,6,10,26,-3,60,29.98,1015,32,0,10,16,0,0,0,0,792,837,5.30,13.46,0.00,0.00,,0,0,0,3908,4677,23.20,58.93,,,,,0,0.00,0.00,0.00,0.00,0,0
52,0,0,2016-02-22,0,0,0,30,38,,27,-3,92,30.26,1025,40,4,10,16,17,27,23,-5,30.20,1023,35,2,10,16,75,,8,13,19,-7,48,30.14,1021,29,-2,10,16,0,0,0,0,822,875,5.30,13.46,0.00,0.00,,0,0,0,3938,4715,23.20,58.93,,,,,0,0.00,0.00,0.00,0.00,0,0
53,0,0,2016-02-23,0,0,0,31,37,,24,-4,81,30.22,1023,45,7,10,16,13,21,20,-7,30.15,1021,34,1,10,16,87,,7,10,18,-8,39,30.03,1017,22,-6,10,16,0,0,0,0,853,912,5.30,13.46,0.00,0.00,,0,0,0,3969,4752,23.20,58.93,,,,,0,0.00,0.00,0.00,0.00,0,0
54,0,0,2016-02-24,1,0,0,35,37,,30,-1,100,30.00,1016,32,0,10,16,29,47,27,-3,29.55,1001,30,-1,2,4,18,,19,30,22,-6,69,29.39,995,28,-2,0,0,9,14,0,0,888,949,12.30,31.24,0.65,16.51,,0,0,0,4004,4789,30.20,76.71,,,,,1,0.00,0.00,7.00,17.78,0,0
55,0,0,2016-02-25,0,0,0,36,37,,28,-2,93,30.09,1019,34,1,10,16,25,40,24,-4,29.66,1004,29,-2,4,7,323,,17,27,15,-9,52,29.41,996,24,-4,1,1,10,16,0,0,924,986,15.70,39.88,0.12,3.05,,0,0,0,4040,4826,33.60,85.34,,,,,1,10.00,25.40,3.40,8.64,0,0
56,0,0,2016-02-26,0,0,0,40,36,,20,-7,75,30.25,1024,32,0,10,16,17,27,16,-9,30.17,1022,25,-4,10,16,267,,9,14,11,-12,53,30.09,1019,18,-8,10,16,5,8,0,0,964,1022,15.70,39.88,T,T,,0,0,0,4080,4862,33.60,85.34,,,,,0,8.00,20.32,T,T,0,0
57,0,0,2016-02-27,0,0,0,30,36,,31,-1,81,30.10,1019,44,7,10,16,26,42,24,-4,29.93,1013,35,2,10,16,217,,15,25,18,-8,45,29.80,1009,25,-4,9,14,9,14,0,0,994,1058,15.70,39.88,0.00,0.00,,0,0,0,4110,4898,33.60,85.34,,,,,0,8.00,20.32,0.00,0.00,0,0
58,0,0,2016-02-28,0,0,0,19,36,,48,9,93,29.78,1008,56,13,10,16,26,42,38,3,29.54,1000,46,8,9,15,229,,17,27,30,-1,54,29.41,996,36,2,4,6,12,19,0,0,1013,1094,15.70,39.88,0.13,3.30,,1,0,0,4129,4935,33.60,85.34,,,,,0,6.00,15.24,0.00,0.00,0,0
59,0,0,2016-02-29,0,0,0,31,36,,31,-1,85,30.14,1021,44,7,10,16,36,58,23,-5,29.83,1010,34,1,10,16,294,,16,26,6,-14,46,29.53,1000,24,-4,4,6,8,13,0,0,1044,1130,15.70,39.88,T,T,,0,0,0,4160,4971,33.60,85.34,,,,,1,T,T,T,T,0,0
60,0,0,2016-03-01,1,0,0,43,36,,19,-7,92,30.13,1020,24,-4,10,16,24,39,17,-8,29.86,1011,22,-6,2,3,35,,13,21,10,-12,46,29.66,1004,19,-7,0,0,7,11,0,0,43,36,7.20,18.29,0.59,14.99,,0,0,0,4203,4971,40.80,103.63,,,,,1,2.00,5.08,7.20,18.29,0,0
61,0,0,2016-03-02,0,0,0,46,35,,15,-9,84,30.22,1023,27,-3,10,16,20,32,10,-12,30.10,1019,19,-7,9,14,286,,10,16,6,-14,50,29.89,1012,11,-12,2,3,0,0,0,0,89,71,7.20,18.29,T,T,,0,0,0,4249,5006,40.80,103.63,,,,,1,7.00,17.78,T,T,0,0
62,0,0,2016-03-03,0,0,0,46,35,,22,-6,88,30.22,1023,28,-2,10,16,10,16,16,-9,30.14,1021,19,-7,6,9,59,,4,6,5,-15,57,30.06,1018,9,-13,1,2,0,0,0,0,135,106,7.90,20.07,0.04,1.02,,0,0,0,4295,5041,41.50,105.41,,,,,1,7.00,17.78,0.70,1.78,0,0
63,0,0,2016-03-04,1,0,0,45,35,,19,-7,92,30.25,1024,34,1,10,16,9,14,10,-12,30.18,1022,20,-7,5,8,303,,2,4,3,-16,33,30.12,1020,5,-15,0,0,0,0,0,0,180,141,7.90,20.07,T,T,,0,0,0,4340,5076,41.50,105.41,,,,,1,7.00,17.78,T,T,0,0
64,0,0,2016-03-05,1,0,0,36,34,,28,-2,92,30.29,1026,33,1,9,14,10,16,24,-4,30.12,1020,29,-2,4,6,113,,5,9,14,-10,55,30.05,1017,24,-4,0,1,0,0,0,0,216,175,8.90,22.61,0.09,2.29,,0,0,0,4376,5110,42.50,107.95,,,,,1,8.00,20.32,1.00,2.54,0,0
65,0,0,2016-03-06,1,0,0,37,34,,33,1,92,30.32,1027,41,5,10,16,21,34,20,-7,30.23,1024,28,-2,4,6,194,,8,13,10,-12,64,29.96,1014,14,-10,0,0,0,0,0,0,253,209,8.90,22.61,0.00,0.00,,0,0,0,4413,5144,42.50,107.95,,,,,0,8.00,20.32,0.00,0.00,0,0
66,0,0,2016-03-07,0,0,0,15,34,,44,7,77,29.98,1015,58,14,10,16,22,35,37,3,29.96,1014,50,10,10,16,200,,11,18,32,0,51,29.92,1013,41,5,10,16,6,10,0,0,268,243,8.90,22.61,0.00,0.00,,0,0,0,4428,5178,42.50,107.95,,,,,0,7.00,17.78,0.00,0.00,0,0
67,0,0,2016-03-08,0,9,0,5,33,,50,10,71,30.00,1016,70,21,10,16,25,40,45,7,29.94,1014,60,16,10,16,200,,12,19,39,4,47,29.88,1012,49,9,10,16,6,10,0,0,273,276,8.90,22.61,0.00,0.00,,0,0,0,4433,5211,42.50,107.95,,,,,0,T,T,0.00,0.00,0,0
68,0,0,2016-03-09,0,12,0,3,33,,56,13,93,29.97,1015,68,20,10,16,26,42,52,11,29.92,1013,62,17,10,16,220,,11,18,46,8,58,29.86,1011,56,13,7,11,0,0,0,0,276,309,8.90,22.61,T,T,,1,0,0,4436,5244,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
69,0,0,2016-03-10,0,0,0,16,32,,56,13,96,30.19,1022,57,14,10,16,15,24,45,7,30.04,1017,49,9,7,12,331,,7,10,37,3,63,29.95,1014,41,5,1,2,0,0,0,0,292,341,8.90,22.61,T,T,,1,0,0,4452,5276,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
70,0,0,2016-03-11,0,0,0,22,32,,37,3,82,30.41,1030,55,13,10,16,14,23,32,0,30.34,1027,43,6,10,16,39,,4,7,27,-3,38,30.21,1023,31,-1,8,13,0,0,0,0,314,373,8.90,22.61,0.00,0.00,,0,0,0,4474,5308,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
71,0,0,2016-03-12,1,0,0,21,32,,40,4,96,30.29,1026,59,15,10,16,9,14,34,1,30.19,1022,44,7,6,9,214,,3,5,28,-2,47,30.05,1017,29,-2,0,0,0,0,0,0,335,405,8.90,22.61,0.00,0.00,,0,0,0,4495,5340,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
72,0,0,2016-03-13,0,0,0,18,31,,45,7,93,30.05,1017,49,9,10,16,17,27,42,6,29.87,1011,47,8,5,9,102,,9,15,37,3,71,29.71,1006,44,7,2,3,0,0,0,0,353,436,8.90,22.61,1.01,25.65,,1,0,0,4513,5371,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
73,0,0,2016-03-14,0,0,0,16,31,,50,10,100,29.77,1008,52,11,10,16,14,23,46,8,29.68,1005,49,9,5,8,207,,7,12,43,6,80,29.64,1004,45,7,1,1,4,6,0,0,369,467,8.90,22.61,0.04,1.02,,1,0,0,4529,5402,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
74,0,0,2016-03-15,1,0,0,16,31,,45,7,93,29.88,1012,57,14,10,16,21,34,42,6,29.80,1009,49,9,6,10,50,,8,13,40,4,66,29.70,1006,41,5,0,1,0,0,0,0,385,498,8.90,22.61,0.04,1.02,,0,0,0,4545,5433,42.50,107.95,,,,,0,0.00,0.00,0.00,0.00,0,0
